Tumor_Sample_Barcode	experimental_strategy	mutation_count	region_size	tmb
TARGET-10-PARGFL-09A-01D	WXS	17	89560321	0.18981620219963258
TARGET-10-PARGGI-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PARGJY-09A-01D	WXS	142	89560321	1.5855235713145779
TARGET-10-PARGKD-09A-01D	WXS	289	89560321	3.226875437393754
TARGET-10-PARGLE-09A-01D	WXS	67	89560321	0.7480991498456108
TARGET-10-PARGLW-09A-01D	WXS	137	89560321	1.5296952765499803
TARGET-10-PARHAN-09A-01D	WXS	102	89560321	1.1388972131977955
TARGET-10-PARHBT-09A-01D	WXS	84	89560321	0.9379153520452433
TARGET-10-PARHES-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PARHFF-09A-01D	WXS	43	89560321	0.4801233349755412
TARGET-10-PARHLM-09A-01D	WXS	11	89560321	0.12282224848211519
TARGET-10-PARHSD-09A-01D	WXS	17	89560321	0.18981620219963258
TARGET-10-PARIBB-09A-01D	WXS	268	89560321	2.992396599382443
TARGET-10-PARIIA-09A-01D	WXS	307	89560321	3.427857298546306
TARGET-10-PARIYD-09A-01D	WXS	426	89560321	4.756570713943734
TARGET-10-PARIZN-09A-01D	WXS	245	89560321	2.735586443465293
TARGET-10-PARJAY-09A-01D	WXS	77	89560321	0.8597557393748064
TARGET-10-PARJBB-09A-01D	WXS	23	89560321	0.25681015591714995
TARGET-10-PARJMY-09A-01D	WXS	14	89560321	0.1563192253408739
TARGET-10-PARJNL-09A-01D	WXS	428	89560321	4.778902031849573
TARGET-10-PARJNR-09A-01D	WXS	145	89560321	1.6190205481733366
TARGET-10-PARJNX-09A-01D	WXS	171	89560321	1.9093276809492454
TARGET-10-PARJPL-09A-01D	WXS	79	89560321	0.8820870572806455
TARGET-10-PARJRT-09A-01D	WXS	8	89560321	0.0893252716233565
TARGET-10-PARJWB-09A-01D	WXS	56	89560321	0.6252769013634956
TARGET-10-PARJXW-09A-01D	WXS	25	89560321	0.2791414738229891
TARGET-10-PARJYV-09A-01D	WXS	57	89560321	0.6364425603164151
TARGET-10-PARKEN-03A-01D	WXS	173	89560321	1.9316589988550845
TARGET-10-PARKEU-09A-01D	WXS	59	89560321	0.6587738782222542
TARGET-10-PARKFN-09A-01D	WXS	13	89560321	0.14515356638795432
TARGET-10-PARKFU-09A-01D	WXS	26	89560321	0.29030713277590864
TARGET-10-PARKLK-09A-01D	WXS	136	89560321	1.5185296175970606
TARGET-10-PARKLL-09A-01D	WXS	22	89560321	0.24564449696423038
TARGET-10-PARLBP-09A-01D	WXS	24	89560321	0.2679758148700695
TARGET-10-PARLDF-09A-01D	WXS	212	89560321	2.3671196980189473
TARGET-10-PARLFI-09A-01D	WXS	221	89560321	2.4676106285952235
TARGET-10-PARLJA-09A-01D	WXS	94	89560321	1.049571941574439
TARGET-10-PARLMI-09A-01D	WXS	18	89560321	0.20098186115255215
TARGET-10-PARLPB-09A-01D	WXS	411	89560321	4.589085829649941
TARGET-10-PARLSU-09A-01D	WXS	52	89560321	0.5806142655518173
TARGET-10-PARLTX-09A-01D	WXS	15	89560321	0.16748488429379346
TARGET-10-PARMFF-09A-01D	WXS	50	89560321	0.5582829476459782
TARGET-10-PARMIH-09A-01D	WXS	16	89560321	0.178650543246713
TARGET-10-PARMKK-09A-01D	WXS	107	89560321	1.1947255079623933
TARGET-10-PARMKM-03A-01D	WXS	104	89560321	1.1612285311036346
TARGET-10-PARMMA-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PARMMV-09A-01D	WXS	264	89560321	2.947733963570765
TARGET-10-PARMRF-09A-01D	WXS	119	89560321	1.328713415397428
TARGET-10-PARMSB-09A-01D	WXS	167	89560321	1.864665045137567
TARGET-10-PARMUC-03A-01D	WXS	106	89560321	1.1835598490094736
TARGET-10-PARMWH-09A-01D	WXS	39	89560321	0.435460699163863
TARGET-10-PARMWZ-09A-01D	WXS	339	89560321	3.785158385039732
TARGET-10-PARMYP-09A-01D	WXS	268	89560321	2.992396599382443
TARGET-10-PARNDB-09A-01D	WXS	12	89560321	0.13398790743503475
TARGET-10-PARNGI-09A-01D	WXS	181	89560321	2.020984270478441
TARGET-10-PARNIZ-09A-01D	WXS	7	89560321	0.07815961267043695
TARGET-10-PARNMV-09A-01D	WXS	68	89560321	0.7592648087985303
TARGET-10-PARNSP-09A-01D	WXS	30	89560321	0.3349697685875869
TARGET-10-PARNSW-09A-01D	WXS	331	89560321	3.6958331134163753
TARGET-10-PARNXJ-09A-01D	WXS	23	89560321	0.25681015591714995
TARGET-10-PARPDP-09A-01D	WXS	432	89560321	4.823564667661252
